4	7129
4	7130
7	7131
7	7132
9	7133
10	7134
12	7135
14	7136
14	7137
15	7138
15	7139
16	7140
16	7141
17	7142
21	7143
25	7144
25	7145
26	7146
30	7147
30	7148
33	7149
35	7150
35	7151
38	7152
39	7153
39	7154
40	7155
41	7156
43	7157
43	7158
49	7159
49	7160
51	7161
52	7162
58	7163
60	7164
61	7165
61	7166
71	7167
73	7168
73	7169
77	7170
78	7171
79	7172
79	7173
80	7174
80	7175
81	7176
82	7177
87	7178
87	7179
88	7180
89	7181
96	7182
96	7183
97	7184
98	7185
101	7186
102	7187
103	7188
103	7189
105	7190
105	7191
119	7192
120	7193
121	7194
122	7195
122	7196
124	7197
125	7198
127	7199
131	7200
133	7201
134	7202
135	7203
140	7204
142	7205
142	7206
146	7207
148	7208
149	7209
150	7210
150	7211
151	7212
152	7213
154	7214
156	7215
160	7216
161	7217
162	7218
162	7219
165	7220
165	7221
167	7222
167	7223
176	7224
180	7225
181	7226
183	7227
183	7228
186	7229
187	7230
187	7231
189	7232
190	7233
195	7234
195	7235
196	7236
196	7237
197	7238
198	7239
198	7240
200	7241
201	7242
201	7243
203	7244
204	7245
206	7246
206	7247
207	7248
208	7249
208	7250
210	7251
210	7252
211	7253
216	7254
218	7255
218	7256
221	7257
221	7258
223	7259
224	7260
224	7261
225	7262
231	7263
234	7264
234	7265
236	7266
241	7267
242	7268
243	7269
243	7270
246	7271
246	7272
247	7273
256	7274
256	7275
258	7276
258	7277
259	7278
266	7279
266	7280
267	7281
269	7282
269	7283
270	7284
270	7285
271	7286
271	7287
272	7288
276	7289
277	7290
279	7291
281	7292
288	7293
288	7294
290	7295
292	7296
292	7297
293	7298
299	7299
299	7300
301	7301
302	7302
306	7303
307	7304
310	7305
312	7306
313	7307
313	7308
319	7309
319	7310
320	7311
321	7312
328	7313
331	7314
331	7315
334	7316
335	7317
335	7318
337	7319
337	7320
340	7321
340	7322
341	7323
344	7324
346	7325
348	7326
348	7327
349	7328
350	7329
351	7330
358	7331
360	7332
362	7333
362	7334
364	7335
364	7336
365	7337
365	7338
369	7339
370	7340
370	7341
373	7342
373	7343
374	7344
376	7345
378	7346
379	7347
379	7348
380	7349
384	7350
386	7351
388	7352
390	7353
391	7354
391	7355
392	7356
393	7357
394	7358
395	7359
396	7360
399	7361
399	7362
404	7363
405	7364
405	7365
408	7366
408	7367
409	7368
411	7369
412	7370
413	7371
413	7372
414	7373
414	7374
418	7375
418	7376
424	7377
425	7378
428	7379
429	7380
431	7381
432	7382
432	7383
433	7384
435	7385
436	7386
442	7387
445	7388
446	7389
449	7390
453	7391
454	7392
455	7393
461	7394
461	7395
463	7396
464	7397
464	7398
465	7399
465	7400
467	7401
467	7402
470	7403
471	7404
472	7405
472	7406
476	7407
477	7408
480	7409
481	7410
481	7411
482	7412
484	7413
487	7414
487	7415
489	7416
492	7417
492	7418
494	7419
494	7420
496	7421
498	7422
499	7423
500	7424
500	7425
506	7426
507	7427
509	7428
509	7429
511	7430
514	7431
515	7432
516	7433
517	7434
518	7435
519	7436
520	7437
522	7438
522	7439
525	7440
525	7441
528	7442
530	7443
530	7444
531	7445
532	7446
533	7447
533	7448
534	7449
535	7450
538	7451
543	7452
546	7453
546	7454
548	7455
548	7456
549	7457
552	7458
553	7459
553	7460
554	7461
554	7462
555	7463
555	7464
556	7465
557	7466
560	7467
561	7468
561	7469
564	7470
566	7471
567	7472
574	7473
577	7474
578	7475
580	7476
580	7477
582	7478
584	7479
587	7480
590	7481
591	7482
592	7483
592	7484
593	7485
594	7486
594	7487
595	7488
595	7489
596	7490
598	7491
599	7492
599	7493
603	7494
604	7495
604	7496
605	7497
606	7498
607	7499
607	7500
608	7501
609	7502
609	7503
610	7504
612	7505
612	7506
613	7507
614	7508
620	7509
622	7510
622	7511
623	7512
623	7513
624	7514
627	7515
628	7516
628	7517
631	7518
633	7519
634	7520
634	7521
636	7522
644	7523
644	7524
646	7525
647	7526
649	7527
650	7528
654	7529
656	7530
656	7531
657	7532
660	7533
662	7534
663	7535
665	7536
666	7537
672	7538
674	7539
676	7540
680	7541
680	7542
683	7543
684	7544
687	7545
687	7546
689	7547
690	7548
695	7549
697	7550
699	7551
703	7552
703	7553
707	7554
708	7555
709	7556
710	7557
710	7558
711	7559
712	7560
715	7561
715	7562
718	7563
727	7564
729	7565
730	7566
731	7567
732	7568
735	7569
736	7570
738	7571
742	7572
745	7573
746	7574
747	7575
748	7576
751	7577
753	7578
753	7579
754	7580
756	7581
758	7582
759	7583
760	7584
762	7585
763	7586
764	7587
765	7588
766	7589
766	7590
768	7591
769	7592
772	7593
774	7594
781	7595
784	7596
785	7597
786	7598
786	7599
788	7600
789	7601
789	7602
791	7603
792	7604
796	7605
796	7606
803	7607
804	7608
805	7609
806	7610
807	7611
809	7612
810	7613
811	7614
813	7615
814	7616
814	7617
815	7618
816	7619
817	7620
819	7621
821	7622
824	7623
828	7624
829	7625
831	7626
831	7627
833	7628
834	7629
835	7630
836	7631
838	7632
838	7633
840	7634
843	7635
843	7636
846	7637
846	7638
852	7639
853	7640
854	7641
855	7642
858	7643
865	7644
865	7645
867	7646
868	7647
868	7648
870	7649
870	7650
872	7651
874	7652
874	7653
875	7654
876	7655
877	7656
879	7657
882	7658
887	7659
887	7660
890	7661
894	7662
898	7663
900	7664
901	7665
903	7666
903	7667
906	7668
908	7669
908	7670
909	7671
910	7672
911	7673
