0	256
0	257
1	258
2	259
4	260
5	261
5	262
7	263
7	264
8	265
8	266
9	267
9	268
10	269
10	270
11	271
11	272
12	273
12	274
13	275
13	276
15	277
15	278
16	279
16	280
17	281
18	282
18	283
19	284
21	285
21	286
24	287
24	288
25	289
26	290
26	291
27	292
27	293
29	294
30	295
30	296
31	297
32	298
32	299
33	300
33	301
35	302
35	303
36	304
36	305
37	306
37	307
38	308
38	309
39	310
39	311
40	312
41	313
41	314
42	315
44	316
44	317
45	318
45	319
46	320
48	321
48	322
49	323
50	324
51	325
53	326
53	327
54	328
54	329
55	330
55	331
56	332
56	333
57	334
58	335
59	336
60	337
60	338
61	339
61	340
62	341
62	342
63	343
63	344
64	345
65	346
66	347
68	348
68	349
69	350
70	351
71	352
73	353
73	354
76	355
76	356
77	357
77	358
78	359
78	360
79	361
79	362
81	363
81	364
82	365
82	366
83	367
83	368
85	369
85	370
86	371
86	372
87	373
87	374
88	375
88	376
89	377
89	378
90	379
91	380
92	381
92	382
93	383
94	384
95	385
95	386
96	387
96	388
97	389
97	390
98	391
99	392
100	393
100	394
101	395
102	396
102	397
103	398
103	399
104	400
104	401
105	402
105	403
106	404
106	405
107	406
107	407
108	408
109	409
110	410
110	411
111	412
111	413
112	414
113	415
114	416
114	417
115	418
115	419
116	420
116	421
117	422
118	423
118	424
119	425
119	426
120	427
120	428
121	429
121	430
122	431
122	432
123	433
123	434
125	435
125	436
126	437
127	438
127	439
128	440
128	441
129	442
130	443
130	444
131	445
131	446
132	447
132	448
133	449
133	450
134	451
135	452
135	453
136	454
136	455
137	456
138	457
139	458
139	459
140	460
140	461
141	462
142	463
142	464
143	465
144	466
145	467
145	468
146	469
146	470
147	471
148	472
148	473
149	474
149	475
150	476
150	477
152	478
152	479
154	480
154	481
155	482
155	483
156	484
156	485
157	486
157	487
158	488
158	489
159	490
160	491
160	492
161	493
161	494
162	495
162	496
163	497
163	498
164	499
164	500
165	501
165	502
166	503
166	504
167	505
168	506
168	507
169	508
169	509
170	510
170	511
171	512
171	513
172	514
172	515
173	516
173	517
174	518
174	519
175	520
176	521
176	522
177	523
177	524
178	525
178	526
179	527
179	528
180	529
180	530
181	531
181	532
182	533
182	534
183	535
183	536
184	537
184	538
185	539
185	540
186	541
186	542
187	543
187	544
188	545
188	546
189	547
189	548
190	549
190	550
191	551
191	552
192	553
192	554
193	555
193	556
194	557
195	558
196	559
196	560
197	561
198	562
198	563
200	564
201	565
201	566
204	567
204	568
205	569
206	570
206	571
207	572
207	573
208	574
209	575
209	576
210	577
211	578
211	579
212	580
212	581
213	582
214	583
214	584
215	585
215	586
216	587
217	588
217	589
218	590
219	591
220	592
220	593
221	594
222	595
222	596
225	597
225	598
226	599
226	600
227	601
227	602
228	603
228	604
229	605
229	606
230	607
230	608
231	609
232	610
232	611
233	612
234	613
235	614
235	615
236	616
236	617
237	618
237	619
238	620
238	621
239	622
239	623
240	624
240	625
241	626
242	627
243	628
243	629
244	630
244	631
245	632
245	633
246	634
246	635
247	636
247	637
248	638
248	639
249	640
249	641
250	642
250	643
251	644
251	645
252	646
252	647
253	648
253	649
254	650
254	651
255	652
255	653
