0	251
0	252
1	253
1	254
2	255
2	256
4	257
4	258
6	259
7	260
8	261
9	262
9	263
10	264
10	265
12	266
12	267
13	268
13	269
15	270
17	271
17	272
18	273
19	274
21	275
22	276
22	277
23	278
23	279
24	280
25	281
25	282
27	283
27	284
28	285
29	286
29	287
31	288
32	289
33	290
33	291
34	292
37	293
38	294
38	295
39	296
39	297
40	298
40	299
41	300
41	301
43	302
43	303
44	304
44	305
45	306
45	307
46	308
46	309
47	310
48	311
48	312
49	313
49	314
50	315
50	316
51	317
53	318
53	319
54	320
56	321
56	322
57	323
58	324
59	325
60	326
61	327
63	328
63	329
64	330
64	331
65	332
65	333
66	334
66	335
67	336
67	337
68	338
68	339
69	340
69	341
70	342
70	343
71	344
71	345
72	346
72	347
73	348
73	349
74	350
75	351
76	352
77	353
77	354
78	355
78	356
79	357
79	358
80	359
81	360
81	361
82	362
84	363
84	364
85	365
85	366
86	367
86	368
87	369
89	370
90	371
90	372
91	373
92	374
92	375
93	376
93	377
94	378
95	379
96	380
96	381
97	382
98	383
98	384
99	385
99	386
100	387
100	388
101	389
101	390
102	391
102	392
103	393
103	394
104	395
105	396
106	397
107	398
108	399
108	400
109	401
110	402
110	403
111	404
111	405
112	406
112	407
113	408
114	409
114	410
116	411
116	412
117	413
118	414
118	415
119	416
119	417
120	418
120	419
121	420
121	421
122	422
122	423
123	424
123	425
125	426
125	427
126	428
126	429
127	430
127	431
128	432
129	433
130	434
131	435
131	436
132	437
133	438
133	439
134	440
134	441
135	442
136	443
136	444
137	445
137	446
139	447
139	448
141	449
141	450
143	451
143	452
144	453
145	454
145	455
146	456
147	457
148	458
148	459
149	460
149	461
150	462
150	463
151	464
151	465
152	466
152	467
153	468
153	469
154	470
154	471
155	472
156	473
156	474
157	475
157	476
158	477
158	478
159	479
159	480
160	481
162	482
163	483
163	484
164	485
164	486
165	487
165	488
166	489
166	490
167	491
167	492
168	493
168	494
169	495
169	496
170	497
170	498
171	499
171	500
172	501
172	502
173	503
173	504
174	505
174	506
175	507
175	508
176	509
176	510
177	511
178	512
178	513
179	514
179	515
180	516
181	517
182	518
182	519
183	520
183	521
184	522
184	523
185	524
185	525
186	526
186	527
187	528
187	529
188	530
188	531
189	532
189	533
190	534
190	535
191	536
191	537
192	538
193	539
193	540
194	541
194	542
195	543
195	544
196	545
196	546
197	547
198	548
198	549
199	550
199	551
200	552
200	553
202	554
202	555
203	556
203	557
204	558
204	559
205	560
206	561
206	562
207	563
207	564
208	565
209	566
209	567
210	568
210	569
211	570
212	571
212	572
213	573
213	574
214	575
215	576
215	577
216	578
217	579
217	580
218	581
218	582
219	583
219	584
220	585
221	586
222	587
222	588
223	589
223	590
225	591
225	592
226	593
226	594
227	595
228	596
228	597
229	598
229	599
230	600
230	601
231	602
231	603
232	604
233	605
233	606
234	607
234	608
235	609
235	610
236	611
236	612
237	613
237	614
238	615
238	616
239	617
240	618
241	619
241	620
242	621
242	622
243	623
243	624
244	625
244	626
246	627
246	628
247	629
247	630
248	631
249	632
249	633
250	634
250	635
